41ef9db7-9ff7-4e76-b106-83a8f6cda781,234972966,2020-12-13T10:44:33.297Z,2020-12-13T10:44:33.297Z,1,"最近真的很扯，昨天我停在地下室好好的也被移車。幹！
https://www.ntupes.edu.tw/cht/index.php?code=list&ids=101
看要不要一起寫信給校長吧",1,M
93733858-0621-4deb-94c3-fa83a7254a4c,234972966,2020-12-13T10:45:47.894Z,2020-12-13T10:45:47.894Z,2,B1 這所學校寫信給校長應該是0作用，真的很爛,0,M
40e13697-c9de-40dc-9619-874ee28da806,234972966,2020-12-13T10:46:34.136Z,2020-12-13T10:46:57.559Z,3,"試看看囉，至少有反應過。
不行的話就在fb上說",0,M
497387bc-3516-4743-8c5b-e898f027f756,234972966,2020-12-14T04:26:26.484Z,2020-12-14T04:26:26.484Z,4,⋯四輪學校不敢亂動,0,M
fcf2e49b-626a-4284-835b-920e610eccd8,234972966,2020-12-14T04:52:48.300Z,2020-12-14T04:52:48.300Z,5,B4 真的很可憐，有錢就好管他停哪的概念,0,M
c3e2e376-3821-4c42-b9de-ca7603d8da97,234972966,2020-12-14T07:16:52.443Z,2020-12-14T07:16:52.443Z,6,傳給接下來要選校長的候選人看看，說不定他們會為此而比較積極（也只是說不定）,0,F
cc5f0342-eaf0-4d96-8b8b-f473077eb562,234965743,2020-12-12T05:00:05.943Z,2020-12-14T07:48:08.854Z,1,"操行基本分是82分
如果都沒有請假、曠課加5分
曠課一節扣0.5分(一次沒去兩節課扣1分)
事假一節扣0.1分(一次沒去兩節課扣0.2分)
病假一節扣0.05分(一次沒去兩節課扣0.1分)
另外，主任、導師、教官都還可以加減分
主任2分、導師4分、教官2分
(但通常都是加分，不會扣分喔！)

嘉獎一支 加1分
小功一支 加2.5分
大功一支 加7.5分

操行會有小數點，最後看到的操行成績是小數點後一位四捨五入進位到整數。

希望有解決妳的問題☺️",16,F
a99973d1-0f0b-4484-ad86-adcecef84b3f,234965743,2020-12-12T07:50:07.932Z,2020-12-12T07:50:07.932Z,2,謝謝 學到了,0,M
cfb9f385-d9ca-4821-97ac-f650c96bcf7e,234965743,2020-12-12T14:28:02.629Z,2020-12-12T14:28:02.629Z,3,所以被扣考後被記的曠課到底會不會繼續扣操行阿？,0,M
d78621eb-1c6f-4352-b455-b86f686613be,234965743,2020-12-12T14:28:40.585Z,2020-12-12T14:28:40.585Z,4,B3 我記得不會哦～,0,F
