b5e6c0cb-a630-481f-9349-cbd736cf35f7,234979980,2020-12-14T10:06:32.658Z,2020-12-14T10:06:32.658Z,1,卡等神人解釋,0,M
20777892-8452-4cf2-aa22-aff5fe9e81ae,234979980,2020-12-14T10:28:29.804Z,2020-12-14T10:28:40.739Z,2,卡啦哪次不卡,0,M
ccbab938-0d5d-4cbe-a8ee-bc078bf8b178,234979980,2020-12-14T10:31:57.985Z,2020-12-14T10:31:57.985Z,3,"還有一個活動有人的頭飾一個800五個人要4000
然後說預算不夠要其他人退掉他們50塊的髮飾",0,M
aa361676-6892-40cc-869b-e1c2ccfd047e,234979980,2020-12-14T10:39:31.137Z,2020-12-14T10:39:31.137Z,4,所以是哪個社,0,M
7a0b34b6-e15a-4c41-9ba1-909415818c6e,234979980,2020-12-14T11:57:30.431Z,2020-12-14T11:57:30.431Z,5,你是內鬼吧B3,0,M
bbb048fd-d7b9-4cdf-85e0-d75c741cb2b6,234979980,2020-12-14T11:57:56.550Z,2020-12-14T11:57:56.550Z,6,真的扯,0,M
4afa12bf-9f36-4449-9b4d-02d7dd512879,234979980,2020-12-14T12:34:39.356Z,2020-12-14T12:34:39.356Z,7,8塊我都還要考慮.....,0,M
fab85059-fc64-42c6-bff8-40920323855c,234979739,2020-12-14T09:41:57.612Z,2020-12-14T09:41:57.612Z,1,大便口味,0,M
a88a13e8-fd27-4f1d-b71c-319d6a29a62d,234979739,2020-12-14T10:28:44.337Z,2020-12-14T10:28:44.337Z,2,香港腳口味,0,M
f8734ca1-c7db-48b7-b200-f75837d4cd86,234979739,2020-12-14T11:19:00.338Z,2020-12-14T11:19:00.338Z,3,臭臭腳ㄚ口味,0,M
12e5992e-8d9f-4ccb-b6db-38d722dfaec5,234979739,2020-12-14T11:20:22.666Z,2020-12-14T11:20:22.666Z,4,肥宅口味,0,F
efe94d0a-d400-4fcb-819d-e25a9e9ee45a,234979725,2020-12-14T09:31:46.729Z,2020-12-14T09:31:46.729Z,1,"我以為在宜大是這樣

沒帶傘的：望傘架）嗯這把不錯
有帶傘的：幹 傘咧",0,F
3dc8f77d-a5d6-40e9-984b-a7b8fa3172f2,234979725,2020-12-14T11:19:22.364Z,2020-12-14T11:19:22.364Z,2,耗子尾汁,0,M
5f50da7f-1e45-4499-8f8f-4fc4e9989c01,234978648,2020-12-14T06:29:48.675Z,2020-12-14T06:29:48.675Z,1,哈哈是我啦,0,M
8c99b3bd-a1d2-4bad-8769-2544cb65dbbf,234978648,2020-12-14T06:35:49.995Z,2020-12-14T06:35:49.995Z,2,哈哈是我啦😛,0,M
c562adbe-08fa-452d-88cf-51e8304492d2,234978648,2020-12-14T06:38:25.988Z,2020-12-14T06:38:25.988Z,3,同學自愛一點 趕快還傘吧,1,M
c8daa6a7-9834-4585-9496-2fb24af5410f,234978648,2020-12-14T06:39:57.972Z,2020-12-14T06:39:57.972Z,4,被告就能 有你的聯絡方式了 我是故意的...,0,M
35ab809f-b3e8-4b29-87ce-6677e1664674,234978648,2020-12-14T06:40:05.930Z,2020-12-14T06:40:05.930Z,5,"B1 
B2 
好啦好啦 你們都帶傘來還我",0,F
91dff40c-80f4-4a86-9539-ec14a840a27e,234978648,2020-12-14T07:03:05.159Z,2020-12-14T07:03:05.159Z,6,死乞丐眼睛仔,0,M
4fc044f0-7915-48db-bfd5-95f70367133d,234978648,2020-12-14T08:04:12.231Z,2020-12-14T08:12:35.144Z,7,我只能說 真香,0,M
fb70b7cd-0ca1-4fea-8e0d-91b8aed7d6ad,234978648,2020-12-14T08:51:47.719Z,2020-12-14T08:51:47.719Z,8,B7 你有4嗎,0,M
d6e68a26-d665-4ed4-9470-611a21d82e0c,234978648,2020-12-14T09:14:07.521Z,2020-12-14T09:14:07.521Z,9,我是在跟你講話是不是 一個男生裝什麼可愛 字都不會好好打 上來討罵？,0,M
41786944-7d9d-4160-8234-fcd96c73c00f,234978648,2020-12-14T09:41:28.435Z,2020-12-14T09:41:28.435Z,10,告啦 那次不告的,0,M
f1ea4d3f-71f9-4a7f-a9d2-3b6a881d2700,234978648,2020-12-14T12:06:50.847Z,2020-12-14T12:06:50.847Z,11,同學 不好意思餒 是我拿了你的傘 不過我想解釋一下前幾個禮拜 我就在那丟了那把一模一樣的傘 （BTW那天上節課我的直傘才被不知道哪個同學用爆 ）所以我看到那把傘才覺得那是我被幹走的傘 提繩還被剪掉 後來我出體育館的時侯沒下雨也沒撐開 隔天撐了才發現那把不是我的（我的撐的時侯會有點卡）本來是要禮拜四拿去還的 現在怎麼還你？ 哦對我並沒有假裝沒事哦 我那時候是在想到底是哪個ㄐㄅ人幹人傘又把提繩剪掉 找不到就算了還帶回案發現場：）,1,M
abf5db23-7c31-49b0-a2e7-8a616d9768ed,234978648,2020-12-14T13:01:47.183Z,2020-12-14T13:01:47.183Z,12,"竊盜罪是非告訴乃論罪啦 
只要原po去報案 拿到三聯單 
拿傘的同學就有案底了☺️☺️☺️
（還有就算和解了 警察也是會抓的",0,M
9b02f577-3ff1-403f-ab09-1181932db41f,234977938,2020-12-14T04:05:31.527Z,2020-12-14T04:05:31.527Z,1,打排位,0,M
77a2e098-11cc-4b60-a926-871c746fd65b,234977938,2020-12-14T04:15:45.857Z,2020-12-14T04:15:45.857Z,2,B1 我10贏7在銅一 如果你一起想玩我偶給,0,M
5c2767a5-a6f4-454f-899d-1937cfbf1e6c,234977938,2020-12-14T04:38:10.894Z,2020-12-14T04:38:10.894Z,3,你就是ㄏㄩㄏ那篇的嗎 他ez很強喔,0,M
dc2bf18b-0ba8-4ebc-9024-843d6246154a,234977938,2020-12-14T04:40:51.382Z,2020-12-14T04:40:51.382Z,4,B3 好餓吃啥,0,M
9438f132-04dc-418f-a87c-dc9150fddea9,234977938,2020-12-14T04:41:22.134Z,2020-12-14T04:41:22.134Z,5,B4 金香堡,0,M
e9a493e5-ada3-42b4-a495-52d2c712544a,234977938,2020-12-14T04:41:55.116Z,2020-12-14T04:41:55.116Z,6,B5 來載我,0,M
6f48a4fb-68ae-40a5-8421-db3010517ae4,234977938,2020-12-14T04:48:10.678Z,2020-12-14T04:48:10.678Z,7,0,0,M
3ee4d1f7-34c5-495f-9b00-fdb049286420,234977938,2020-12-14T05:38:14.423Z,2020-12-14T05:38:14.423Z,8,0w0,0,M
1659c453-752c-4b7e-b1d1-6edf00cd11ef,234977938,2020-12-14T06:17:35.732Z,2020-12-14T06:17:35.732Z,9,O口O,0,M
78b6fb1c-52f1-4195-988d-1d456877d455,234977938,2020-12-14T06:18:30.323Z,2020-12-14T06:18:30.323Z,10,0()0,0,M
4cd3ca88-02aa-4ea5-8860-a417ef7a53b7,234977938,2020-12-14T06:18:42.753Z,2020-12-14T06:18:42.753Z,11,8二D,0,M
0ccc6c99-91bc-453a-ab97-d1907fbc3475,234977938,2020-12-14T08:31:01.115Z,2020-12-14T08:31:01.115Z,12,B3 你能不能不要再ㄏ了 你怎麼不多喝一點水一直ㄏㄩㄏㄏㄩㄏ的 喝你個頭,1,M
521466f4-4376-4f5c-8ca1-2c4aa72c6686,234977938,2020-12-14T08:31:37.164Z,2020-12-14T08:31:37.164Z,13,B12 啊就這個人發的你在歡啥,0,M
dba8c920-a2ce-4c1d-8b8c-5c76478ef392,234977938,2020-12-14T08:32:24.548Z,2020-12-14T08:32:24.548Z,14,B13 好啦激鬥單挑可以了吧,0,M
