234978173,"昨天晚上大概9點在最靠近排球場那邊的籃球架底下，我本來帶在身上，想說要打球，就放在籃球架底下，結果就忘記拿了！
https://i.imgur.com/mE4mKsw.jpg",有沒有昨天在籃球場撿到一個小米手環 急！急！急！,2020-12-14T04:47:08.047Z,2020-12-14T04:47:08.047Z,0,3,M
234977347,這學期很忙，我請假一定都不是為了逃課而請的，是正當理由。然後禮拜四晚上的網球課我已經請假三次了（其中一次我只請一節，上了一節體育課早退），想再請一次假（之後不會再請假了）這樣子，這樣子我網球課能pass嗎？,想問張碧峰老師的網球課,2020-12-14T01:32:19.931Z,2020-12-14T01:32:19.931Z,2,1,F
234975344,我這學期因為有堂通識跟系上開會衝到，到現在都沒去過，但老師也都沒記我曠課，不知道會不會學期末一次記？有人有被一次記曠課的經驗嗎？,一次記整學期的曠課,2020-12-13T14:57:29.810Z,2020-12-13T14:57:29.810Z,5,2,M
234967018,"同學，將咖啡渣倒在迎曦四樓的飲水機是一個很差勁的行為，你造成了別人的困擾。
https://i.imgur.com/PFCDFo6.jpg",飲水機不是堆肥區,2020-12-12T05:47:02.151Z,2020-12-12T05:47:02.151Z,3,3,M
234960571,"有一點小小的疑惑
一沐日主打的配料之一就是粉粿
昨晚我買了茉莉綠茶+粉粿
應該要是30+10=40元
不過他收我35元   哈哈賺到

今天中午又嘴饞想喝粉粿
我想說35元的茶有粉粿真的讚
然後就點了油切蕎麥+粉粿
但這次真的是收40元了
當下我本來想問一下店員為什麼會有差
礙於後面還有客人我就不問了
回去之後我看了發票和標籤
晚上買的綠茶是寫「粉粿綠茶」
而不是「茉莉綠茶+粉粿」
但油切蕎麥的是
https://i.imgur.com/3Oatii0.jpg
https://i.imgur.com/C8DGMsd.jpg
大概是這個意思
有在一沐日打工過的同學們可以幫我解惑嗎🙏",一沐日粉粿,2020-12-11T04:54:33.342Z,2020-12-11T04:57:09.123Z,0,6,M
234954503,"看到美樂蒂的文章
看來學校對之前學餐在騎樓販賣東西的態度
應該是同意的啊
那之前的那個禁止擺攤的公告怎麼來的
而且想想上面也沒有寫是哪個處室的公告
該不會是🤭🤭

附個公告截圖
https://i.imgur.com/F3DWHFr.jpg",學餐前面的公告,2020-12-10T07:31:42.503Z,2020-12-10T07:31:42.503Z,6,13,M
234951885,"半夜在迎曦五樓洗澡，都能聽到有人在播deca的海浪、夜間獨白和甜約翰的失蹤人口，我們學校聽團仔也不少啊。
反觀本次校慶，陳O安白O吳O芳是什麼高中耶晚陣容，說好的好樂團們去哪了？還我去年草地音樂會的港動QAQ

https://i.imgur.com/aP9tkry.jpg

https://i.imgur.com/lrIGhmc.jpg

你會不會一去不回來？
我在⋯⋯



























會。",乾(´･_･`),2020-12-09T18:13:21.369Z,2020-12-09T18:15:36.314Z,39,31,M
234948794,"Invatation invitation 傻傻分不清楚
但這個拼法很亞洲啦 不怪你
https://i.imgur.com/diixaRp.jpg",拼⋯⋯錯⋯了⋯吧,2020-12-09T10:21:40.045Z,2020-12-09T10:21:40.045Z,2,13,M
234948111,"為什麼為什麼為什麼幼教的快煮鍋女還是不放棄在宿舍用快煮鍋煮東西啊？
從大一到大四被講了幾次了？
我就不相信你不知道宿舍不能用快煮鍋，非要用欸，真的讓周圍房間都跳電你才爽是不是，做人不要那麼自私！
雖然你煮那些東西看起來都很好吃，但也不用發到限時動態上面要給別人看耶🤩
你的黃色快煮鍋大家都認得喔！
因為常常泡了水丟在洗手台不洗🤤
希望洗手槽不會有你的螃蟹粥渣渣😋
你錯就錯在
.
.
.
沒有拿螃蟹粥來請我吃😃sorry 
https://megapx-assets.dcard.tw/images/59d7c19c-ad3d-4ae1-8b0c-f899471c2f58/640.jpeg",幼教快煮鍋女永不放棄,2020-12-09T08:24:15.315Z,2020-12-09T08:24:15.315Z,10,14,F
234947128,"https://i.imgur.com/rEoPuBZ.jpg
它掉在行政樓外面了，有人掉這個雨傘套嗎？我把它放在行政樓音樂系側面進來那個木椅子上",有人掉的雨傘套嗎,2020-12-09T05:27:33.449Z,2020-12-09T05:27:33.449Z,0,5,F
234938669,"可以拜託大家，凌晨12:00過後講話小聲一點嗎？尤其是要在外面聊天的人！靠近迎詠大道的寢室都聽得到你們的聊天內容。
隔天早八，還要聽你們在外面吵，根本沒辦法休息",迎詠大道很吵,2020-12-07T17:07:14.519Z,2020-12-07T17:07:14.519Z,3,8,F
234936723,"不好意思 想請問一下
最近有沒有人在車棚撞到
或是看到別人撞到 一台紅白jets
因為我的車方向燈燈殼破了 其他有些小地方也刮傷
明顯不是被路上彈起的石頭打破 只可能是人為
希望如果真的是被宿舍車棚的其他車主撞到
可以該車主能夠誠實面對 謝謝",方向燈燈殼破掉,2020-12-07T12:18:29.754Z,2020-12-07T12:18:29.754Z,0,4,F
234936604,抱歉本人一直對學校附近吃飯的地方有一個疑惑，想看有沒有人可以幫我解答一下。不知道為什麼學校附近幾乎每一間吃的店，吃完都必須要自己放吃完的盤子或是要自己去倒廚餘。因為本人不住在台中 ，不知道是台中的習慣都是這樣，還是只有中教大附近。（但我去吃學校附近以外的店都還沒自己收過）希望一些酸言酸語的就不要來留言了^_^，我只是單純好奇為什麼學校周圍的店都需要自己收。,學校附近餐廳的獨特,2020-12-07T11:52:15.778Z,2020-12-07T11:52:15.778Z,16,10,M
