ef36ee9e-78bb-4956-8ae9-3b6461fecaab,234983661,2020-12-14T23:58:17.404Z,2020-12-14T23:58:17.404Z,1,原來不是只有我用這個鈴聲 大家都用這鈴聲誒 哈哈哈,0,M
d13daf21-309b-41fa-8b2f-baa01c8389ac,234983661,2020-12-15T00:00:21.149Z,2020-12-15T00:00:21.149Z,2,B1 哈哈我自己本人也是 所以聽到很討厭：）,0,F
27e38125-d431-447c-8902-de687f9703f9,234983661,2020-12-15T00:00:55.139Z,2020-12-15T00:00:55.139Z,3,B2 好像蘋果手機只有這個鈴聲叫的醒人,0,M
0a879fae-c684-4665-b116-0368b39e264e,234983661,2020-12-15T00:01:47.456Z,2020-12-15T00:01:47.456Z,4,B3 其他都太溫柔了（？哈哈哈,0,F
879a6f4e-2959-4e13-be92-ef5eca90c1de,234983661,2020-12-15T00:02:19.728Z,2020-12-15T00:02:19.728Z,5,B4 其他是讓人睡覺的！！！,0,M
43e5679b-5149-4440-a8c7-b0a9065d6f49,234980893,2020-12-14T12:21:13.695Z,2020-12-14T12:27:55.526Z,1,,,
8879beba-56bc-4249-a495-f0bfb054c8c3,234980893,2020-12-14T12:27:16.045Z,2020-12-14T12:27:16.045Z,2,YouTube 開啟無痕模式就可以使用了,1,M
538da9e2-0619-4f69-81a9-8434fab89d79,234972845,2020-12-13T12:58:15.525Z,2020-12-13T12:58:15.525Z,1,"二年級的
收到囉",0,M
2c7cf9f9-4ea5-450f-be76-2afbd4bf6338,234972845,2020-12-13T18:10:01.438Z,2020-12-13T18:10:01.438Z,2,還沒,0,F
08c0d0ab-6829-46bb-a882-6f1a634a839a,234972845,2020-12-14T08:21:33.839Z,2020-12-14T08:21:33.839Z,3,收到了,0,M
dafbdd64-d55a-4ccc-81d3-3639a0b860a7,234972845,2020-12-14T10:51:06.185Z,2020-12-14T10:51:06.185Z,4,請問三年級有人有收到嗎,0,F
9fdc8cb8-9bea-40e2-aaa9-6c594cd6b733,234972845,2020-12-14T10:52:17.695Z,2020-12-14T10:52:17.695Z,5,收到了,0,M
7b951205-bb7d-4683-be5c-49b48fdeec47,234968437,2020-12-12T10:55:27.892Z,2020-12-12T10:55:27.892Z,1,曾經有過，應該是一直都有，只是疫情原因停掉了一年吧,1,M
f125055c-35f3-4757-ba04-c62b1a9aa345,234968437,2020-12-12T10:58:24.851Z,2020-12-12T10:58:24.851Z,2,"有啊
校版搜尋 校慶 之類的關鍵字
大概都在四月底那邊
運動會兼園遊會",0,F
84ba0ae9-564d-40bb-8ce4-529cc0500f51,234968437,2020-12-12T13:20:41.484Z,2020-12-12T13:20:41.484Z,3,有跟沒有一樣 看看別的學校再看看我們學校我也不知道那是不是運動會、園遊會...,0,M
73cc86bc-1595-475e-bc75-635187b8b67b,234968437,2020-12-12T16:06:29.615Z,2020-12-12T16:06:29.615Z,4,很無聊，不來還會記申誡 笑死人,0,M
984f2d11-f40b-428f-a9b9-9eedc2159f9c,234968437,2020-12-12T21:34:21.358Z,2020-12-12T21:34:21.358Z,5,B4 真的會記嗎？我四年從沒參加過欸,0,F
384fd7e6-a1e9-43e2-a6d2-dcde602ee1b6,234968437,2020-12-13T03:32:41.967Z,2020-12-13T03:32:41.967Z,6,B5  真的有記 我運動會沒到就被記了😂,0,F
9263f1c2-a0d0-4cca-9161-44bc8e9b6e5b,234968437,2020-12-13T04:41:10.869Z,2020-12-13T04:41:10.869Z,7,以前園遊會還請神龍小組來跳傘呢,0,M
2e04c97b-e31b-4c1d-9266-9b44ebfdcc8d,234966947,2020-12-13T11:32:32.503Z,2020-12-13T11:32:32.503Z,1,"推一波啦～
當天一定到場",0,M
0cdcc88f-adf1-424f-9a6d-2927eb59d144,234963918,2020-12-11T15:40:41.791Z,2020-12-11T15:40:41.791Z,1,其實我覺得這就是一個大工程，但我還是攪盡腦汁的看完所有文章並做答。,0,M
acfe07e2-e914-478a-83ff-a63751c273fa,234963918,2020-12-11T17:37:23.206Z,2020-12-11T17:37:23.206Z,2,Done,0,M
9bff63c8-2a01-435c-b9f9-42c00e58256b,234963918,2020-12-12T03:22:12.406Z,2020-12-12T03:22:12.406Z,3,太長了 等我有時間再做,0,M
532ce60f-df7a-4817-83e5-4eb4ff4b745b,234963918,2020-12-13T10:51:53.255Z,2020-12-13T10:51:53.255Z,4,"可惜沒辦法我有選擇障礙
這跟問我薯條跟薯餅哪個好吃是一樣的道理",0,M
39527352-13ad-4293-a3a5-affbea6eb2b2,234962285,2020-12-11T15:17:02.904Z,2020-12-11T15:17:02.904Z,1,"56車都停很近
會不會是牽車是碰到
不是亂玩",1,M
0ec9e4e3-def4-47d4-a5b7-e6bf151afa79,234962285,2020-12-11T15:32:28.289Z,2020-12-11T15:32:28.289Z,2,B1 不是欸 停十分鐘再回去看旁邊都沒車,1,M
790d5ed1-9ea9-4e48-bc92-3dbb59763b18,234962285,2020-12-12T01:18:25.954Z,2020-12-12T01:18:25.954Z,3,感覺不太有人會刻意去玩後照鏡,0,M
5766e47c-a08a-48fe-9539-a5c7333bb3a3,234962285,2020-12-12T10:56:03.221Z,2020-12-12T10:56:03.221Z,4,哈哈 氣炸,0,M
52f566bd-bd0b-4213-ab03-a1d56b755851,234962285,2020-12-12T11:02:11.059Z,2020-12-12T11:02:11.059Z,5,B3 就是有這種孤兒 別意外,0,M
8921d917-2981-474f-a7f7-23423985378d,234962285,2020-12-12T11:02:22.271Z,2020-12-12T11:02:22.271Z,6,B4 真的,0,M
6f5cb23f-f58b-4007-b186-026052e6a98c,234961832,2020-12-11T08:47:02.493Z,2020-12-11T08:47:02.493Z,1,去去去去去去一定去,0,F
f288f46c-42b1-4bf1-bf55-6c37aaa67ab8,234961832,2020-12-11T15:25:21.525Z,2020-12-11T15:25:21.525Z,2,(≧∇≦),0,F
