234985756,有人用過GOOD MAKER的修護露嗎,美髮,hairsalon
234985432,美體小舖商品真假,美髮,hairsalon
234985226,第二次當髮模&手刷染,美髮,hairsalon
234985015,徵12月燙染髮膜,美髮,hairsalon
234984083,#求救 燙髮問題🆘,美髮,hairsalon
234983675,接髮分享給大家 不是業配文喔喔文長,美髮,hairsalon
234983627,台中剪頭髮,美髮,hairsalon
234983370,漂髮,美髮,hairsalon
234982809,徵燙瀏海模特兒費用完全免費,美髮,hairsalon
234982798,"徵～《染髮.髮膜》
光線染-挑染-手刷染
地點：台中市北區
時間：11點 - 4點 
條件：12/17～12/31 週二三無法
📷無嚴重自然捲
📷短髮～中長髮～長髮
📷瀏海長短皆可
📷無染黑過.需要接受（挑染漂髮）
📷需配合拍照  需要簡易化妝即可",美髮,hairsalon
234981844,只給設計師剪過一次，再回去找他剪會很怪嗎,美髮,hairsalon
234981417,海邊玩水後髮質炸裂～自己拯救小分享,美髮,hairsalon
234981051,東區忠孝復興誠徵燙髮麻豆,美髮,hairsalon
234980208,徵燙髮麻豆 高雄 免費,美髮,hairsalon
234980200,高雄尋找免費燙髮麻豆,美髮,hairsalon
234979969,煙嵐霧茶心得,美髮,hairsalon
234979770,❗徵染模特兒❗,美髮,hairsalon
234979507,細軟塌 油頭 洗髮精求推薦（有選手）,美髮,hairsalon
234979117,＃問 玫瑰魅力500城中店,美髮,hairsalon
234978236,台北師大徵染髮髮模 以下是我的作品 20人開表單+1,美髮,hairsalon
234977800,✨徵剪髮💇🏼模特兒✨台南,美髮,hairsalon
234977696,#問 這髮圈哪裡買🥺,美髮,hairsalon
234977106,資生堂柔捲抗熱噴霧,美髮,hairsalon
234976976,細軟髮質該染髮還是燙髮好呢~,美髮,hairsalon
234976607,【圖多】高中三年的髮色變化（上）👩🏻‍🦲💈🔮,美髮,hairsalon
234976326,求神人！！某款髮廊護髮產品,美髮,hairsalon
234976192,有人染過黑茶灰嗎!!!,美髮,hairsalon
234975808,想尋找漂染髮模,美髮,hairsalon
234975379,髮型問題,美髮,hairsalon
234975365,想問燙過「髮根燙」的美女們～,美髮,hairsalon
234974904,剪短但看起來卻不會很厚重,美髮,hairsalon
234974729,台中免費洗髮,美髮,hairsalon
234974117,不好意思 想問有人曾經在台中燙過木馬捲的嗎😅,美髮,hairsalon
234973587,台中專業髮型設計師Osir Hair,美髮,hairsalon
234973248,求教學,美髮,hairsalon
234972833,大家冬天都用什麼洗髮精？,美髮,hairsalon
234972652,頭髮燙捲後洗澡問題,美髮,hairsalon
234972599,#分享 髮模+漂髮初體驗💙,美髮,hairsalon
234972202,漂過髮還能用開架式染髮劑嗎？,美髮,hairsalon
234972139,初次染髮 徵求建議！,美髮,hairsalon
234971763,#有圖 #分享 #木馬捲 #燙髮,美髮,hairsalon
234971627,[問]電棒捲laisite評價,美髮,hairsalon
234971093,復古捲 後悔+1,美髮,hairsalon
234971070,徵男生韓系燙髮麻豆（台中南屯）,美髮,hairsalon
234970837,#問 補色洗髮精,美髮,hairsalon
234970794,詢問Conair電棒,美髮,hairsalon
