234980648,"有填表單要領取而還沒領取的同學
請至F棟3樓領取與拿發票兌換
謝謝各位～～",我的披薩餐盤領取,2020-12-14T11:58:51.626Z,2020-12-14T11:58:51.626Z,2,2,M
234980544,"（林口校區）
今天在A棟B1的文具店買完東西，把錢包放回包包後就沒再動錢包了
但晚上買東西發現錢包裡的鈔票約800塊不見了😭😭
雖然不太可能，但我也不排除自己耍笨錢掉出來沒發現
所以如果有人撿到可以聯絡我嗎QQ
還有想問一下有人知道還可以怎麼處理嗎？
找教官的話他會理我嗎😢😢
拜託大家了🙏🙏🙏",有沒有人在A棟B1撿到錢😭😭,2020-12-14T11:48:43.689Z,2020-12-14T11:48:43.689Z,0,1,F
234980487,"想請問有人去過這個單位的嗎～～想問單位環境🥺

感謝大大們🙏",選習 土城SICU,2020-12-14T11:39:07.394Z,2020-12-14T11:39:07.394Z,0,2,F
234979775,"想問一下有沒有同學在長庚打過子宮頸疫苗的
是可以用學生證打折的嗎
還有價錢是一劑5500嗎
謝謝",問 在長庚醫院打子宮頸疫苗,2020-12-14T09:30:31.592Z,2020-12-14T09:30:31.592Z,0,3,F
234979604,"不知道各位有沒有聽過小天使這個遊戲～ 今年對一些人來說可能過的不是很順遂，也因為這一年身邊發生的任何事讓自己深刻體會到「珍惜身邊的人、珍惜當下」這個道理，哇好像講太遠了！總之 在2020的最後一年，希望大家都能鼓起勇氣去給身邊你在意的人、你喜歡的人或是不認識的人一個匿名的溫暖☺️


這個遊戲的規則，小天使在活動期間內要去關心小主人，可以利用寫小卡片或是紙條等等方式，但過程中小主人都不知道自己的小天使是誰，而活動中每一個都是某一個人的小天使也是某一個人的小主人，大家彼此互相關心。

最後想跟大家說 今年想做卻還沒做的事，鼓起勇氣去試！不要讓自己在今年留下後悔",小天使遊戲🧚‍♀️,2020-12-14T09:07:15.368Z,2020-12-14T09:07:15.368Z,0,4,F
234979442,"有興趣的同學可以直接來A棟2樓會計室詢問
老師人都很好，工作也不複雜☺️🙌
https://i.imgur.com/ByO7zs7.jpg",科大會計室 徵長期工讀生,2020-12-14T08:37:15.937Z,2020-12-14T09:46:11.269Z,2,3,F
234979027,"創意研發社  12月份的社課來了喔🤩
這次的社課我們要做『薑餅屋』
時間：12/23 (三) 18:00～20:00  地點:D503 
需自備 碗、餐具、衛生紙
也可以自己帶糖果來裝飾你的糖果屋呦😉
❗️本次社課人數上限只到30人
所以報名要快呦  快點擊 下方連結報名😱

https://forms.gle/w9xjSiExnopHNQBt6

https://i.imgur.com/cHb0F6V.jpg",創意研發社 12月社課-薑餅屋 🎉,2020-12-14T07:31:13.106Z,2020-12-14T07:31:13.106Z,0,2,F
234978244,"我們會在這邊待到15:00，如果不方便來的話，我們下課後會拿到二舍舍媽室
https://i.imgur.com/gzYaCU3.jpg",NB112 小ck黑色短夾,2020-12-14T05:01:41.009Z,2020-12-14T05:01:41.009Z,1,2,F
234976955,"https://i.imgur.com/tsfWboT.png

哈囉各位同學們大家好！
我們是玩具世界社🤖
又是我們啦~
在這次的聖誕市集，我們的象徵「T寶」用其他的姿態跟大家見面啦ノ(・ω・)ノ
漿漿！
https://i.imgur.com/8wRs54r.jpg
🌸🌸T寶花球🌸🌸
他躲在乾燥花球裡啦！！
以純手工的方式，將花與T寶裝在一起，是不是很可愛呢！自己都想偷藏幾顆了(´⊙ω⊙`)（沒有啦
咦？？T寶怎麼突然變得這麼特別啊？
是因為他想要帶著春天美美的花去找小朋友玩啦！沒綽！這次的所得扣除成本將捐給「大同育幼院」，希望在冷冷的冬天裡，有T寶的陪伴就會有春天的花開(｡･ω･｡)
啊對了！聽說還有好吃的熱壓土司等著大家來喔！！吃了胃暖心也暖╰(*´︶`*)╯

時間：12/14~16   17：00~19：00
地點：活動中心外
不見不散！有興趣的來看看吧❤",聖誕市集-把愛傳下具❤,2020-12-13T20:13:11.215Z,2020-12-13T20:13:11.215Z,3,11,F
234976020,"https://i.imgur.com/OgCeqHu.jpg
https://i.imgur.com/fwwuyC8.jpg
為期3天的活動！！！
大家快來找我們！！！
飲品、甜點都可以參考一下啦😚
時間、地點位置、菜單都在圖上～

甜點一天都只有三種～會遇到什麼一切都是運氣啦😛

再偷偷跟你們說🤫
說不定！會有隱藏版的飲料出現哦

在活動中心的最後面 還有精心佈置的網美區 怎麼拍怎麼美 快來拍美美

這次有和學校和其他社團一起辦集點抽獎的活動 消費20元就有1點 只要集8點就可以參加抽獎囉！
https://i.imgur.com/6sn3NN8.jpg",手感咖啡社-聖誕市集🎄,2020-12-13T16:31:15.265Z,2020-12-13T16:31:15.265Z,1,16,F
