234980903,"經過許久的追蹤調查，終於在12/14 20:00左右捕獲嫌犯身影。 
在二樓29號洗澡時，赫然發現隔壁28號開始對29號沖水而且飄出濃濃臭味，想起先前有拉屎哥的案例，直接鎖定目標且急忙逃出浴室埋伏兇手。

以下是犯罪屎跡和嫌犯身影 最後消失在522X房
開放嫌犯室友認領。
https://i.imgur.com/Lf9rLxM.jpg
https://i.imgur.com/xwR04k5.jpg",狂賀！抓到五舍二樓拉屎哥,2020-12-14T12:21:11.048Z,2020-12-14T12:22:36.392Z,3,3,M
234980397,"請問各位今天有在綜教大樓看到一個綁著咖啡色繩子的機車鑰匙嗎


長相如下圖（不清楚見諒😓
https://i.imgur.com/d1fcKw2.jpg",機車鑰匙不見了QQ,2020-12-14T11:22:32.150Z,2020-12-14T11:22:32.150Z,1,0,M
234979475,"https://docs.google.com/forms/d/1e9QwpTurGZwrFeH0wLyo0994DazZ337CjSEik-8X-9s/edit
請大家幫幫忙🥺
拜託惹啊
簡單填就行😱😱😱🥺🥺🥺",求救！請大家幫幫忙,2020-12-14T08:45:08.529Z,2020-12-14T08:45:08.529Z,7,1,F
234978711,"https://i.imgur.com/Dgduo1A.jpg
🌟照過來！照過來！考試入學就在明天！！🌟

🙋🏻‍♂️🙋🏻‍♀️110學年度碩士班考試入學 12/15 正式開跑

🌟嘉義大學行銷管理所 Ready go💪🏻

想在大學畢業後讓你的人生再精彩兩年嗎？
想要跨領域學習，為自己的人生加值嗎？
加入嘉義大學行銷管理所準沒錯🙌🏻

什麼！！？考試入學不用筆試和面試？
沒錯💪🏻 僅需繳交書面備審資料即可參加考試入學應試喔！

🟠報名日期：2020.12.15起至2020.12.28
🟠備審資料繳交期限：2020.12.31
🟠報名繳費期限：12/29 下午3:30前
🟠放榜日期：2021.3.3

🔶行銷管理所官網：
https://reurl.cc/Gr1KL3

🔶完整版招生網頁 傳送門: 
https://www.ncyu.edu.tw/newsite/content9.aspx?site_content_sn=54582

🔶完整簡章這邊請👇🏻👇🏻詳細資訊裡面通通有🥰
https://www.ncyu.edu.tw/files/list/enroll/110碩士班考試簡章1091123.pdf",110學年度行銷管理碩士班—考試入學開跑啦💪🏻💪🏻,2020-12-14T06:33:32.647Z,2020-12-14T07:47:47.334Z,0,2,M
234978681,"最近剛學會逆操舵
發現其實騎環潭很好用
學餐到綜教4分鐘還可以吧",環潭車王選拔,2020-12-14T06:29:20.255Z,2020-12-14T06:29:20.255Z,1,3,M
234978311,剛剛大概12:15分時在蘭潭公路摔車，謝謝你們幫助，已經找過保健室上完藥了，除了腳以外其他地方也沒受傷，因為是第一次摔也不知道該怎麼辦，真的非常謝謝你們的幫忙,感謝兩位同學的幫忙,2020-12-14T05:16:26.977Z,2020-12-14T05:16:26.977Z,4,2,M
234976468,"非常好的例子在這裡呈現
嘉大有許多人愛放安全帽在坐墊上
挖了坑等著大魚上鉤
有車廂就是不放
可以掛著也不要
偏偏只愛放坐墊
被弄掉了才來說自己安全帽多貴多寶貝",陷阱做得好，賠償沒煩惱,2020-12-13T17:46:47.745Z,2020-12-13T17:46:47.745Z,4,17,M
234975003,"親愛的同學，角標下次要記得貼好餒，不然亂飄到哪裡都不知道，雖然你折的還不錯。
https://i.imgur.com/ZAmrlmx.jpg",兩條膠帶是不能抓住角標的,2020-12-13T14:09:51.619Z,2020-12-13T14:09:51.619Z,2,1,M
234973871,生機系好像有個叫修哥的 啊有什麼驚人的事蹟可以提一下嗎 不然真的他在幹嘛,聽說又有新哥了🈹️,2020-12-13T10:48:54.572Z,2020-12-13T10:48:54.572Z,5,2,M
234973692,"有嘉大人經過附近看到事發經過嗎？私影片救人！打擊犯罪！
不是哥也沒關係，可以請哥當作與彰師溝通的中間人",請我們嘉大的🈹援助彰師的妹吧,2020-12-13T10:18:37.515Z,2020-12-13T10:20:51.343Z,1,5,M
234973096,機械最大尾的哥應該是豪哥了，豪哥的粉絲專頁有300多個讚，那請問機械東巴是個哥嗎？有沒有實力呀？,有關機械的哥,2020-12-13T08:05:36.084Z,2020-12-13T08:05:44.012Z,0,2,M
234972040,"來到嘉義唸書後回家的時間變好少
想知道嘉義的滑板店
上網找了資料卻好少
有沒有同學們有推薦的滑板店呀",嘉義的滑板店,2020-12-13T04:19:53.935Z,2020-12-13T04:19:53.935Z,3,2,M
234971862,"想請問一下嘉大現在有滑板社或是有志同道合的滑板群嗎～
最近有在玩板想說看能不能一起玩",嘉大滑板,2020-12-13T03:26:36.441Z,2020-12-13T03:26:36.441Z,2,1,M
234971560,"星期六在衝去趕火車的路上撿到學生證，因為怕學生證在馬路中央太危險先撿起來，看板上有沒有體育系的同學幫忙通知一下這位同學他學生證掉了......

https://i.imgur.com/6OmiCTS.jpg",在民雄撿到體育系的學生證,2020-12-13T01:21:13.754Z,2020-12-13T01:21:13.754Z,2,7,F
234970153,"大家好😎😎
我們是嘉義大學社團
領悟音樂多媒體工作坊
明年四月要舉辦音樂祭
請大家多多支持

下禮拜開始販售嘉大打醬油票
一張800元喔
以音樂祭的價格來說
真的很便宜！！
有許多知名的獨立音樂人
像吳青原、美秀集團、東波Eastwave等等

附上粉專連結
https://www.instagram.com/p/CIsgk6XH_ox/?igshid=1ipq5gho0o09r

人人買票 支持諸羅",諸羅祭加賣囉,2020-12-12T15:54:32.057Z,2020-12-12T15:54:32.057Z,5,4,M
234967848,嘉大的學生只有兩種人支持五霸的跟反對五霸的,五霸話題分析,2020-12-12T08:39:23.849Z,2020-12-12T08:39:23.849Z,5,4,M
234966161,"資工系上的哥們為了雅雅而鬧對立，而應數系則因為胖哥而陷入了內鬥之中，沉寂已久的豪哥居然出來制衡胖哥的企圖
想討論的是，為什麼雅雅有這麼大的影響力呢？",雅雅迅速崛起的原因？,2020-12-12T02:08:56.957Z,2020-12-12T02:09:32.889Z,5,3,M
