9a0df809-c893-4625-b006-9bbaad37a9aa,234981470,2020-12-14T14:35:35.513Z,2020-12-14T15:05:15.971Z,1,"疫情爆發跟季節沒太大關聯
整理今年新冠病毒各國流行趨勢

1-2月中國疫情爆發
2月底3月初南韓義大利伊朗同時爆發疫情
3月中法國德國英國西班牙等歐洲國家疫情大爆發
歐洲儼然成為疫情震央
日韓疫情蔓延
美國病例大幅增加
4月初美國成為疫情最嚴重國家至今
5月俄羅斯爆發疫情
一度躍居全球確診第二
歐洲疫情趨緩
5月底巴西爆發疫情
確診數躍居全球第二
67月阿根廷 秘魯 墨西哥 智利 菲律賓疫情蔓延
89月印度爆發疫情
9月初確診病例超過巴西躍居第二至今
10月美國疫情再次升溫
歐洲國家 西班牙 法國 義大利 
南美洲 阿根廷 哥倫比亞
紛紛突破百萬確診
11月 日本 南韓 香港 印尼疫情快速升溫
11月初美國破一千萬確診
英國 德國 土耳其破百萬確診
12月 伊朗 墨西哥 波蘭 確診破百萬",1,M
b53a418c-ba35-485b-b2c0-8826d6c4d2bd,234981470,2020-12-14T14:48:00.319Z,2020-12-14T14:49:37.411Z,2,"b0
七月的時後澳洲紐西蘭是冬天，而歐洲是夏天
現在澳洲過了冬天進入夏天，但北半球的歐洲日韓等正在冬天
別忘了南北半球冬夏相反",0,F
a37537c1-b620-4718-b853-28d7b0dbdec4,234978732,2020-12-14T15:31:34.431Z,2020-12-14T15:31:34.431Z,1,"都是無症狀，
政府已經強調很多次沒有危險性，
不用自己嚇自己。",0,M
2d19c854-7a48-4943-b2f8-d759156252bc,234978732,2020-12-14T20:51:44.619Z,2020-12-14T20:51:44.619Z,2,"這些人還比較不用擔心，比較擔心的是移工，畢竟一個仲介公司那麼多人入境，
我是不知道台灣的仲介公司有沒有熟悉當地語言的人，不然你想在隔離這段期間有什麼需求，如果台灣沒有懂本國語言的人在場，會發生什麼事都是有可能的，有沒有可能移工就因為語言不通而違反規定？
然後也是因為這次事件我才知道有所謂的醫管公司，醫管公司更麻煩，他們住宿的環境筆檢疫鎖差太多了。
而且這些醫管公司到底有沒有懂她們母國語言的人在服務他們也是一大問題。
聽說在台灣成立一家人力仲介公司的門檻其實不高，所以這些公司的品質理所當然的就是有好有壞",0,M
d3ada7a0-d030-4a5d-9f7e-3b7c11cd9ecd,234973864,2020-12-13T14:18:18.552Z,2020-12-13T14:18:18.552Z,1,他沒有得武漢肺炎啊，放在這個板不對吧？,1,M
1f36a932-b98c-4e18-8ebf-c5e7d45c5926,234972522,2020-12-13T06:30:57.178Z,2020-12-13T06:30:57.178Z,1,"現在的確診病例，幾乎都是自費採檢，
換句話說，
我們以前不知道放了多少無症狀的入境了。",2,M
fae33279-8497-4318-816f-27d56697f1d7,234957868,2020-12-11T04:59:23.899Z,2020-12-11T04:59:23.899Z,1,"離開房門8秒罰10萬，
開車出門去吃一頓飯也是10萬??????",3,M
0934c1d7-8114-46cb-b313-f8ad731b6217,234957868,2020-12-11T14:44:19.178Z,2020-12-11T14:48:13.302Z,2,"幹，為什麼才10萬
這位香港人來台灣撒什麼野 叫律師咧
超級不要臉
台灣女友也很78 明知故犯
真的覺得違反居家檢疫規定的都很該死欸
害我罵髒話",4,F
f3f295da-a3c9-4aea-85b1-ccc36d32a368,234957868,2020-12-12T13:46:04.307Z,2020-12-12T13:47:10.443Z,3,"笨死 要偷跑計畫也規劃的完善一點
8秒就被抓到是怎樣
不事先準備還敢偷跑阿",0,M
53cc37f9-508b-4608-afc9-7e217ca17a58,234957868,2020-12-12T18:09:04.141Z,2020-12-12T18:09:19.427Z,4,"真的罰太少
10萬存款誰沒有
繳的出來都不害怕",0,F
