234980772,"https://i.imgur.com/6p3PFKS.jpg
這個殼的airpods 早上戴著下午就忘了放哪了🥶",有人撿到airpods嗎,2020-12-14T12:07:54.094Z,2020-12-14T12:07:54.094Z,9,2,M
234979029,"幾乎都是去年夾到的娃娃 由於位置不夠需要新的主人
徵求新的主人接受 價錢可議",賣一袋娃娃,2020-12-14T07:32:18.233Z,2020-12-14T07:32:18.233Z,13,1,M
234978588,"https://i.imgur.com/dlxOqHi.jpg
12/16 (三) 晚上6:30 光恩樓N104教室
歡迎大一～大四同學參加！
活動完全免費，需要事先報名喔！
報名網址：https://forms.gle/HpusXdCF9QJz8h5b8",聖誕節活動～薑餅屋DIY,2020-12-14T06:11:47.346Z,2020-12-14T06:11:47.346Z,0,2,F
234977442,"想問這學期證照獎勵的錢大概什麼時候會發
還是是要等學期末才會有？？",證照獎勵,2020-12-14T02:07:46.255Z,2020-12-14T02:08:19.157Z,1,0,M
234967121,此篇文章為轉貼文章，請更新至最新版本觀看完整內容。,原來色狼都長得不好看是真的,2020-12-12T06:07:21.839Z,2020-12-12T06:07:21.839Z,4,7,F
234963587,"【位子】新竹市香山區香檳三街58號
【金額】單人4500 雙人5000
【類別】套房
【聯絡方式】手機電話 0933261147 黃太太黃房東
【設備】附上下床、冷氣、洗衣機、鞋櫃、網路、陽台、書桌椅*2、曬衣架、衣櫃、飲水機、冰箱、書櫃、有車位、公共空間（交誼廳、垃圾間）
【水電】水不用錢，一度電5元（一個月繳一次）
【其他】可養寵物、可抽煙、有逃生裝置、有保全系統、無門禁（進出需逼卡）
【剩餘房間】一樓兩間、二樓三間、三樓一間
【可入住日期】跟房東自行接洽
https://i.imgur.com/ExUOosS.jpg
https://i.imgur.com/FWBQItM.jpg
https://i.imgur.com/fxr6QNH.jpg
https://i.imgur.com/6fVbSPk.jpg
https://i.imgur.com/81oEwuL.jpg
https://i.imgur.com/cyPyn0I.jpg",出租文,2020-12-11T13:51:27.585Z,2020-12-11T13:51:27.585Z,0,14,F
234963163,大學生談戀愛是正常的！但是學弟妹這裡是學校欸！而且還是在課堂，可以不要在課堂中互相抓奶抓鳥？,男女朋友,2020-12-11T12:39:50.835Z,2020-12-11T12:39:50.835Z,19,12,M
234961612,"邊柱加大座 CNC 邊柱底座 穩定座
黑色的

#我已經幫你放在逼卡機後方囉！
https://i.imgur.com/5mK5hzD.jpg
https://i.imgur.com/aUThKmp.jpg",誰家愛車掉零件在基泰🤨,2020-12-11T08:03:34.485Z,2020-12-11T08:03:34.485Z,0,1,M
234959742,如題 想請問生技系的朋友們，吳思霈老師的課好過嗎？對他的化妝品學有點興趣.....,想請問 生技系的,2020-12-11T02:18:01.087Z,2020-12-11T02:18:01.087Z,3,1,M
234953795,"https://i.imgur.com/wWK8D3Q.jpg
現在沒車位就亂停是怎樣
你怎麼不想想停車棚那麼多人在抽煙
失火了怎麼辦 有人說要檢舉又不檢舉
你們都好壞喔",元培學生素質？,2020-12-10T05:28:33.758Z,2020-12-10T05:28:33.758Z,63,22,M
